ID,study,ResearchAsisitant,Raven1,Raven2,Raven3,Raven4,Raven5,Raven6,Raven7,Raven8,Raven9,Raven10,Raven11,Raven12,Raven13,Raven14,Raven15,Raven16,Raven17,Raven18,Raven19,Raven20,Raven21,Raven22,Raven23,Raven24,Raven25,Raven26,Raven27,Raven28,Raven29,Raven30,Raven31,Raven32,Raven33,Raven34,Raven35,Raven36,sex,age,Raven_Total,Raven_percentile,Raven_probabilities,Raven_z_scores,Raven_IQ,Raven_IQ_cat,SAI_winsorised,SAI_winsorized_IQ,SAI_residuals,SAI_residuals_abs,Raven_IQ2,SAIQ_IQ_dif,raven_odd,raven_even,raven_even2
252,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,25,26,65,0.65,0.385320466,105.779807,3,22,145,3.769179731,3.769179731,11189.36757,39.220193,13,13,169
546,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,21,26,70,0.7,0.524400513,107.8660077,3,23,150,4.769179731,4.769179731,11635.07562,42.13399231,13,13,169
711,motivation,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,23,24,60,0.6,0.253347103,103.8002065,3,23,150,5.032079483,5.032079483,10774.48288,46.19979345,14,10,100
250,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,25,25,65,0.65,0.385320466,105.779807,3,23,150,4.900629607,4.900629607,11189.36757,44.220193,14,11,121
806,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,26,25,65,0.65,0.385320466,105.779807,3,23,150,4.900629607,4.900629607,11189.36757,44.220193,15,10,100
450,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,19,24,60,0.6,0.253347103,103.8002065,3,24,155,6.032079483,6.032079483,10774.48288,51.19979345,13,11,121
120,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,22,26,70,0.7,0.524400513,107.8660077,3,24,155,5.769179731,5.769179731,11635.07562,47.13399231,13,13,169
113,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,24,60,0.6,0.253347103,103.8002065,3,25,160,7.032079483,7.032079483,10774.48288,56.19979345,12,12,144
1070,data4, ,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,36,24,63,0.63,0.331853346,104.9778002,3,25,160,7.032079483,7.032079483,11020.33853,55.0221998,12,12,144
372,couples,couples_men,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,36,24,63,0.63,0.331853346,104.9778002,3,25,160,7.032079483,7.032079483,11020.33853,55.0221998,12,12,144
336,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,29,33,95,0.95,1.644853627,124.6728044,4,10,85,-9.150969399,9.150969399,15543.30816,-39.6728044,16,17,289
719,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,23,27,75,0.75,0.67448975,110.1173463,4,11,90,-7.362270144,7.362270144,12125.82995,-20.11734625,14,13,169
906,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,21,28,80,0.8,0.841621234,112.6243185,4,13,100,-5.49372002,5.49372002,12684.23712,-12.6243185,16,12,144
68,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,21,28,80,0.8,0.841621234,112.6243185,4,13,100,-5.49372002,5.49372002,12684.23712,-12.6243185,16,12,144
722,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,23,28,80,0.8,0.841621234,112.6243185,4,13,100,-5.49372002,5.49372002,12684.23712,-12.6243185,13,15,225
832,motivation,Oliwia,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,31,29,84,0.84,0.994457883,114.9168682,4,13,100,-5.625169896,5.625169896,13205.88661,-14.91686825,14,15,225
566,motivation,NatGors,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,29,84,0.84,0.994457883,114.9168682,4,14,105,-4.625169896,4.625169896,13205.88661,-9.916868248,15,14,196
656,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,22,30,87,0.87,1.126391129,116.8958669,4,14,105,-4.756619772,4.756619772,13664.64371,-11.89586694,16,14,196
717,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,23,27,75,0.75,0.67448975,110.1173463,4,14,105,-4.362270144,4.362270144,12125.82995,-5.117346253,11,16,256
17,couples,couples_women,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,19,27,75,0.75,0.67448975,110.1173463,4,15,110,-3.362270144,3.362270144,12125.82995,-0.117346253,15,12,144
912,data4, ,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,19,27,75,0.75,0.67448975,110.1173463,4,15,110,-3.362270144,3.362270144,12125.82995,-0.117346253,15,12,144
925,data4, ,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,21,28,80,0.8,0.841621234,112.6243185,4,15,110,-3.49372002,3.49372002,12684.23712,-2.624318504,15,13,169
69,couples,couples_women,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,21,28,80,0.8,0.841621234,112.6243185,4,15,110,-3.49372002,3.49372002,12684.23712,-2.624318504,15,13,169
560,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,21,28,80,0.8,0.841621234,112.6243185,4,15,110,-3.49372002,3.49372002,12684.23712,-2.624318504,14,14,196
570,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,21,30,87,0.87,1.126391129,116.8958669,4,15,110,-3.756619772,3.756619772,13664.64371,-6.895866936,15,15,225
575,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,31,90,0.9,1.281551566,119.2232735,4,15,110,-3.888069647,3.888069647,14214.18894,-9.223273483,16,15,225
640,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,22,27,75,0.75,0.67448975,110.1173463,4,15,110,-3.362270144,3.362270144,12125.82995,-0.117346253,14,13,169
644,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,22,27,75,0.75,0.67448975,110.1173463,4,15,110,-3.362270144,3.362270144,12125.82995,-0.117346253,13,14,196
877,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,22,30,87,0.87,1.126391129,116.8958669,4,15,110,-3.756619772,3.756619772,13664.64371,-6.895866936,17,13,169
134,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,22,30,87,0.87,1.126391129,116.8958669,4,15,110,-3.756619772,3.756619772,13664.64371,-6.895866936,17,13,169
664,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,22,31,90,0.9,1.281551566,119.2232735,4,15,110,-3.888069647,3.888069647,14214.18894,-9.223273483,16,15,225
660,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,22,31,90,0.9,1.281551566,119.2232735,4,15,110,-3.888069647,3.888069647,14214.18894,-9.223273483,16,15,225
718,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,23,27,75,0.75,0.67448975,110.1173463,4,15,110,-3.362270144,3.362270144,12125.82995,-0.117346253,13,14,196
727,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,23,28,80,0.8,0.841621234,112.6243185,4,15,110,-3.49372002,3.49372002,12684.23712,-2.624318504,15,13,169
184,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,23,28,80,0.8,0.841621234,112.6243185,4,15,110,-3.49372002,3.49372002,12684.23712,-2.624318504,14,14,196
855,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,25,31,90,0.9,1.281551566,119.2232735,4,15,110,-3.888069647,3.888069647,14214.18894,-9.223273483,16,15,225
259,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,25,31,90,0.9,1.281551566,119.2232735,4,15,110,-3.888069647,3.888069647,14214.18894,-9.223273483,16,15,225
821,motivation,NatGors,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,28,27,75,0.75,0.67448975,110.1173463,4,15,110,-3.362270144,3.362270144,12125.82995,-0.117346253,14,13,169
462,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,19,28,80,0.8,0.841621234,112.6243185,4,16,115,-2.49372002,2.49372002,12684.23712,2.375681496,14,14,196
964,data4, ,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,20,27,75,0.75,0.67448975,110.1173463,4,16,115,-2.362270144,2.362270144,12125.82995,4.882653747,16,11,121
36,couples,couples_women,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,20,27,75,0.75,0.67448975,110.1173463,4,16,115,-2.362270144,2.362270144,12125.82995,4.882653747,16,11,121
71,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,21,30,87,0.87,1.126391129,116.8958669,4,16,115,-2.756619772,2.756619772,13664.64371,-1.895866936,15,15,225
574,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,21,31,90,0.9,1.281551566,119.2232735,4,16,115,-2.888069647,2.888069647,14214.18894,-4.223273483,14,17,289
130,couples,couples_men,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,22,27,75,0.75,0.67448975,110.1173463,4,16,115,-2.362270144,2.362270144,12125.82995,4.882653747,13,14,196
654,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,22,29,84,0.84,0.994457883,114.9168682,4,16,115,-2.625169896,2.625169896,13205.88661,0.083131752,13,16,256
135,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,22,30,87,0.87,1.126391129,116.8958669,4,16,115,-2.756619772,2.756619772,13664.64371,-1.895866936,15,15,225
657,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,22,30,87,0.87,1.126391129,116.8958669,4,16,115,-2.756619772,2.756619772,13664.64371,-1.895866936,15,15,225
721,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,23,27,75,0.75,0.67448975,110.1173463,4,16,115,-2.362270144,2.362270144,12125.82995,4.882653747,14,13,169
729,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,23,29,84,0.84,0.994457883,114.9168682,4,16,115,-2.625169896,2.625169896,13205.88661,0.083131752,16,13,169
1074,data4, ,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,24,28,80,0.8,0.841621234,112.6243185,4,16,115,-2.49372002,2.49372002,12684.23712,2.375681496,13,15,225
219,couples,couples_men,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,24,28,80,0.8,0.841621234,112.6243185,4,16,115,-2.49372002,2.49372002,12684.23712,2.375681496,13,15,225
778,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,29,84,0.84,0.994457883,114.9168682,4,16,115,-2.625169896,2.625169896,13205.88661,0.083131752,15,14,196
776,motivation,DomRadz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,24,29,84,0.84,0.994457883,114.9168682,4,16,115,-2.625169896,2.625169896,13205.88661,0.083131752,15,14,196
226,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,24,31,90,0.9,1.281551566,119.2232735,4,16,115,-2.888069647,2.888069647,14214.18894,-4.223273483,16,15,225
808,motivation,NatGors,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,26,27,75,0.75,0.67448975,110.1173463,4,16,115,-2.362270144,2.362270144,12125.82995,4.882653747,13,14,196
303,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,27,28,80,0.8,0.841621234,112.6243185,4,16,115,-2.49372002,2.49372002,12684.23712,2.375681496,15,13,169
822,motivation,Oliwia,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,28,27,75,0.75,0.67448975,110.1173463,4,16,115,-2.362270144,2.362270144,12125.82995,4.882653747,13,14,196
829,motivation,NatGors,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,30,29,84,0.84,0.994457883,114.9168682,4,16,115,-2.625169896,2.625169896,13205.88661,0.083131752,16,13,169
971,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,20,27,75,0.75,0.67448975,110.1173463,4,17,120,-1.362270144,1.362270144,12125.82995,9.882653747,15,12,144
37,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,20,27,75,0.75,0.67448975,110.1173463,4,17,120,-1.362270144,1.362270144,12125.82995,9.882653747,15,12,144
555,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,21,27,75,0.75,0.67448975,110.1173463,4,17,120,-1.362270144,1.362270144,12125.82995,9.882653747,15,12,144
562,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,21,28,80,0.8,0.841621234,112.6243185,4,17,120,-1.49372002,1.49372002,12684.23712,7.375681496,14,14,196
569,motivation,JanAntcz,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,21,30,87,0.87,1.126391129,116.8958669,4,17,120,-1.756619772,1.756619772,13664.64371,3.104133064,18,12,144
571,motivation,AZochows,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,21,30,87,0.87,1.126391129,116.8958669,4,17,120,-1.756619772,1.756619772,13664.64371,3.104133064,15,15,225
72,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,21,30,87,0.87,1.126391129,116.8958669,4,17,120,-1.756619772,1.756619772,13664.64371,3.104133064,15,15,225
577,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,21,32,93,0.93,1.475791028,122.1368654,4,17,120,-2.019519523,2.019519523,14917.4139,-2.136865423,18,14,196
861,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,22,27,75,0.75,0.67448975,110.1173463,4,17,120,-1.362270144,1.362270144,12125.82995,9.882653747,14,13,169
128,couples,couples_men,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,22,27,75,0.75,0.67448975,110.1173463,4,17,120,-1.362270144,1.362270144,12125.82995,9.882653747,12,15,225
127,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,22,27,75,0.75,0.67448975,110.1173463,4,17,120,-1.362270144,1.362270144,12125.82995,9.882653747,14,13,169
645,motivation,LukWiecz,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,22,28,80,0.8,0.841621234,112.6243185,4,17,120,-1.49372002,1.49372002,12684.23712,7.375681496,15,13,169
647,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,22,28,80,0.8,0.841621234,112.6243185,4,17,120,-1.49372002,1.49372002,12684.23712,7.375681496,15,13,169
648,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,22,28,80,0.8,0.841621234,112.6243185,4,17,120,-1.49372002,1.49372002,12684.23712,7.375681496,15,13,169
140,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,22,31,90,0.9,1.281551566,119.2232735,4,17,120,-1.888069647,1.888069647,14214.18894,0.776726517,16,15,225
666,motivation,LukWiecz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,22,32,93,0.93,1.475791028,122.1368654,4,17,120,-2.019519523,2.019519523,14917.4139,-2.136865423,16,16,256
736,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,23,31,90,0.9,1.281551566,119.2232735,4,17,120,-1.888069647,1.888069647,14214.18894,0.776726517,17,14,196
1036,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,23,32,93,0.93,1.475791028,122.1368654,4,17,120,-2.019519523,2.019519523,14917.4139,-2.136865423,16,16,256
186,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,23,32,93,0.93,1.475791028,122.1368654,4,17,120,-2.019519523,2.019519523,14917.4139,-2.136865423,16,16,256
963,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,24,28,80,0.8,0.841621234,112.6243185,4,17,120,-1.49372002,1.49372002,12684.23712,7.375681496,14,14,196
218,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,24,28,80,0.8,0.841621234,112.6243185,4,17,120,-1.49372002,1.49372002,12684.23712,7.375681496,14,14,196
1089,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,24,29,84,0.84,0.994457883,114.9168682,4,17,120,-1.625169896,1.625169896,13205.88661,5.083131752,14,15,225
222,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,24,29,84,0.84,0.994457883,114.9168682,4,17,120,-1.625169896,1.625169896,13205.88661,5.083131752,14,15,225
810,motivation,JanAntcz,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,26,31,90,0.9,1.281551566,119.2232735,4,17,120,-1.888069647,1.888069647,14214.18894,0.776726517,16,15,225
811,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,26,33,95,0.95,1.644853627,124.6728044,4,17,120,-2.150969399,2.150969399,15543.30816,-4.672804404,16,17,289
323,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,28,28,80,0.8,0.841621234,112.6243185,4,17,120,-1.49372002,1.49372002,12684.23712,7.375681496,14,14,196
463,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,19,28,80,0.8,0.841621234,112.6243185,4,18,125,-0.49372002,0.49372002,12684.23712,12.3756815,12,16,256
18,couples,couples_women,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,19,29,84,0.84,0.994457883,114.9168682,4,18,125,-0.625169896,0.625169896,13205.88661,10.08313175,14,15,225
914,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,19,29,84,0.84,0.994457883,114.9168682,4,18,125,-0.625169896,0.625169896,13205.88661,10.08313175,14,15,225
1049,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,20,27,75,0.75,0.67448975,110.1173463,4,18,125,-0.362270144,0.362270144,12125.82995,14.88265375,14,13,169
39,couples,couples_men,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,20,27,75,0.75,0.67448975,110.1173463,4,18,125,-0.362270144,0.362270144,12125.82995,14.88265375,14,13,169
503,motivation,JuliaWoj,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,20,33,95,0.95,1.644853627,124.6728044,4,18,125,-1.150969399,1.150969399,15543.30816,0.327195596,17,16,256
1104,data4, ,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,21,27,75,0.75,0.67448975,110.1173463,4,18,125,-0.362270144,0.362270144,12125.82995,14.88265375,14,13,169
64,couples,couples_men,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,21,27,75,0.75,0.67448975,110.1173463,4,18,125,-0.362270144,0.362270144,12125.82995,14.88265375,14,13,169
556,motivation,Oliwia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,21,27,75,0.75,0.67448975,110.1173463,4,18,125,-0.362270144,0.362270144,12125.82995,14.88265375,15,12,144
884,data4, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,21,28,80,0.8,0.841621234,112.6243185,4,18,125,-0.49372002,0.49372002,12684.23712,12.3756815,14,14,196
559,motivation,AZochows,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,21,28,80,0.8,0.841621234,112.6243185,4,18,125,-0.49372002,0.49372002,12684.23712,12.3756815,16,12,144
